objid,specobjid,class,run,rerun,camcol,field,ra,dec,redshift,dered_u,deVRad_u,psffwhm_u,extinction_u,dered_g,deVRad_g,psffwhm_g,extinction_g,dered_r,deVRad_r,psffwhm_r,extinction_r,dered_i,deVRad_i,psffwhm_i,extinction_i,dered_z,deVRad_z,psffwhm_z,extinction_z,u_g,g_r,r_i,i_z,set,pred_class,prob_gal,prob_star
1237663479262806314,10366177063606702080,GALAXY,4192,301,4,239,342.55962618057,0.0640388703596394,0.7243817,22.7158,0.001081453,1.164849,0.4428565,23.99032,0.01964805,1.194263,0.3450707,21.88526,1.534761,0.9254412,0.2387183,21.10577,0.5386031,0.8908576,0.1773933,21.07828,0.0004023877,1.024043,0.131948,-1.176739,2.211411,0.8408165,0.0729351,TEST,GALAXY,0.9948849,0.0051151346
1237680530810143768,8612198180266987520,GALAXY,8162,301,5,91,333.645768466144,27.0832734787306,0.5797049,21.99196,0.0009453522,0.9990277,0.4526899,22.11687,0.03383894,0.8952441,0.352733,21.86878,0.0001228171,1.005042,0.244019,21.28057,0.1046223,0.9201699,0.1813323,21.52757,0.3663615,0.8149322,0.1348779,-0.02495384,0.356802,0.650898,-0.2005424,TEST,GALAXY,0.99488515,0.0051148427
1237678617948193060,10365304601465606144,GALAXY,7717,301,2,230,345.158589488441,1.67396193426438,1.008917,24.57736,0.001941275,1.26061,0.3393874,23.40312,0.003524477,1.086409,0.2644483,22.334,0.1521389,0.9687293,0.1829441,21.65982,0.6033296,0.9079356,0.1359471,21.69356,0.07867839,0.8618886,0.1011197,1.249184,1.150625,0.7211742,0.001085281,TEST,GALAXY,0.99484044,0.005159589
1237679998772576642,10376295869553332224,GALAXY,8038,301,6,114,344.192020731958,-1.29548140557239,0.7208253,22.83584,0.1892499,1.188261,0.2285265,22.50449,0.4040527,1.164374,0.1780663,21.88627,0.4159671,1.3008,0.1231854,21.12451,0.308648,1.307226,0.09153998,20.8787,0.09393287,1.323849,0.06808893,0.381815,0.6730957,0.7934113,0.2692528,TEST,GALAXY,0.99488246,0.0051175854
1237680246807855605,8565999714771947520,GALAXY,8096,301,4,128,344.103407769496,19.1751209520915,0.7069408,25.95776,0.04598148,1.532221,0.2454657,25.03867,0.01524087,1.399669,0.1912652,21.99375,0.3105925,1.195593,0.1323164,20.62848,0.4564008,1.098192,0.09832524,19.5134,0.429671,1.153119,0.07313591,0.9732895,3.103872,1.399261,1.140272,TEST,GALAXY,0.9948757,0.0051242737
1237665097393963105,11770303722785361920,GALAXY,4569,301,2,273,152.933984919715,30.2263440363288,0.8438951,24.26414,0.001035852,1.608004,0.1114272,23.17005,0.2477632,1.290372,0.08682334,22.30197,0.2754535,1.266652,0.06006399,21.54211,0.2689477,1.037239,0.04463398,21.56935,0.0007252021,1.100212,0.03319948,1.11869,0.8948364,0.7752895,-0.01579666,TEST,GALAXY,0.99488175,0.0051182187
1237661124539843301,10815631036077330432,GALAXY,3644,301,2,130,129.400527731366,26.7497140762436,0.759476,22.90777,0.2359303,1.569103,0.1689654,22.40644,0.7704875,1.459627,0.1316567,22.11086,0.2940677,1.28783,0.09107951,21.59411,0.8504128,1.195966,0.06768184,21.09624,0.821854,1.163114,0.05034285,0.5386353,0.3361549,0.5401535,0.5152111,TEST,GALAXY,0.9948843,0.0051156874
1237680001987707425,10565455031854977024,GALAXY,8039,301,4,21,31.7692207898835,-0.855897818830421,1.009634,22.55894,0.366334,1.176985,0.1483385,23.69821,0.2388495,1.250883,0.1155844,22.45576,0.6149908,0.9942124,0.07996072,22.21399,0.2285082,0.8484114,0.05941939,22.25422,0.01490384,0.9836038,0.0441971,-1.106516,1.278072,0.2623138,-0.02501106,TEST,GALAXY,0.99488455,0.0051153786
1237680099162653095,10584657178186240000,GALAXY,8062,301,1,41,21.6471983269448,1.4296085476882,0.8304762,23.6724,0.05595269,1.320458,0.1186333,23.9465,0.3663438,1.34961,0.09243828,22.41125,0.5571132,0.9576144,0.06394838,21.61854,1.223843,0.896265,0.0475205,22.07222,0.04864848,0.9935579,0.03534652,-0.2478981,1.563742,0.8091354,-0.4415073,TEST,GALAXY,0.9948691,0.0051308926
1237660958642799759,12512188203376332800,GALAXY,3605,301,5,70,119.416208497447,23.3574797537656,0.6913769,24.94644,0.01167587,1.582121,0.2725459,23.40201,1.706547,1.533686,0.2123659,21.94648,0.4731978,1.22208,0.1469138,20.69873,0.6027682,1.14213,0.1091727,19.93115,0.03161526,1.418462,0.08120441,1.604618,1.520981,1.285484,0.7955551,TEST,GALAXY,0.9947694,0.005230615
1237680251634057561,11259164412018446336,GALAXY,8097,301,5,42,29.0516265715509,28.3184923618833,1.305178,21.89571,0.03976448,1.314709,0.3080285,22.01709,0.2056547,1.373087,0.2400138,21.9141,0.0008929592,1.201527,0.1660404,21.99635,0.001157832,1.047395,0.1233858,23.46681,0.002213079,1.147076,0.09177639,-0.05336571,0.1769676,-0.03960037,-1.438847,TEST,GALAXY,0.9948809,0.0051191226
1237667293195862710,10830179769959862272,GALAXY,5080,301,4,271,154.284002547637,24.2636559452511,0.9876991,24.42791,0.005038781,1.219469,0.08514111,22.60456,0.1223269,1.245204,0.06634138,21.97466,1.202565,1.174512,0.04589466,21.76259,0.1088113,0.9658158,0.03410465,21.44844,0.01375454,1.17964,0.02536759,1.842148,0.6503487,0.2238655,0.3228874,TEST,GALAXY,0.99488246,0.0051175077
1237664093972071135,10816557649199648768,GALAXY,4335,301,5,118,127.710371399032,25.0791729869577,0.8275241,23.95116,0.0004348583,1.486944,0.188464,23.47928,0.1173165,1.470246,0.1468498,22.49093,0.1520852,1.223046,0.10159,21.91842,0.2454477,1.319221,0.07549229,21.79639,0.1111424,1.183167,0.05615239,0.5134964,1.033609,0.5986061,0.1413727,TEST,GALAXY,0.9948775,0.005122541
1237664869217861812,11770243249645834240,GALAXY,4516,301,1,182,154.015403782326,29.701101388174,0.9112316,22.45772,0.2360325,1.485651,0.1103212,22.3745,0.06690983,1.368676,0.08596154,22.11419,0.2550202,1.253852,0.05946779,21.3208,0.2941054,1.195694,0.04419094,20.86929,0.3663152,1.307963,0.03286994,0.1075764,0.2868023,0.8086681,0.4628372,TEST,GALAXY,0.99486816,0.005131822
1237680000916587060,10607320586366767104,GALAXY,8039,301,2,61,36.5860770743954,2.76026692128187,0.9399453,22.51159,0.00456321,1.158232,0.1267936,22.49097,0.4883015,1.042326,0.0987967,22.0103,0.6188366,0.8742641,0.0683471,21.30624,0.8204779,0.812897,0.05078922,20.58081,0.2548935,0.9072344,0.03777785,0.04860878,0.5111275,0.7216187,0.7384415,TEST,GALAXY,0.9948826,0.005117486
1237680332166136135,8605417762372997120,GALAXY,8116,301,3,64,332.285016748155,25.5195546266454,0.9388753,22.69885,0.08062083,0.882637,0.3293093,21.78957,0.0005434388,0.9148388,0.2565956,21.94802,0.1273746,0.7304111,0.1775116,22.05955,0.1001078,0.5778158,0.1319101,21.78791,0.09792691,0.7757964,0.09811692,0.9819965,-0.07936668,-0.06592751,0.3054295,TEST,STAR,0.3336703,0.66632974
1237656567042212510,10383137030683250688,GALAXY,2583,301,1,123,321.385804557531,-1.09719001375806,0.8735346,23.5772,0.2360792,1.281625,0.1982747,23.70733,0.002649722,1.281418,0.1544943,22.19222,0.1469261,0.9765314,0.1068784,21.63064,0.4414767,0.9164084,0.07942214,23.0391,0.0006871705,1.138777,0.05907548,-0.08635521,1.562733,0.5890369,-1.388117,TEST,GALAXY,0.99487716,0.005122913
1237669763862823807,12740852536606740480,GALAXY,5655,301,6,73,317.358532847234,6.06807252683112,0.7439357,23.91316,0.00465124,1.225386,0.3896363,23.11763,1.109217,1.160878,0.303602,21.92806,0.4024669,1.191084,0.2100304,20.71051,0.3069722,1.240185,0.1560751,19.88946,0.5840086,1.248007,0.1160912,0.8815632,1.283136,1.271511,0.8610363,TEST,GALAXY,0.99473476,0.0052653113
1237665126925861491,11798491078155587584,GALAXY,4576,301,1,334,164.661451285305,32.0845415073562,0.9890129,22.39145,0.001401036,1.400568,0.1075744,23.0213,0.4563744,1.182356,0.08382126,22.05552,0.5271872,1.134387,0.05798716,21.7219,0.7811004,1.032517,0.04309067,21.09976,0.2683941,0.9850373,0.03205154,-0.6061001,0.9916172,0.3485184,0.6331711,TEST,GALAXY,0.99488455,0.0051153935
1237679998775853365,10370759279238205440,GALAXY,8038,301,6,164,351.708749341304,-1.38756190168719,0.7498801,22.11391,0.0006600633,1.160251,0.2738861,22.85738,0.1048837,1.263459,0.2134102,22.22101,0.2432716,1.258929,0.1476362,21.79761,0.6021914,1.296714,0.1097095,21.977,1.704726,1.385777,0.08160371,-0.6829967,0.7021446,0.4613285,-0.1512852,TEST,GALAXY,0.9948849,0.0051151174
1237680501280671775,8604310560019075072,GALAXY,8155,301,6,67,326.955212867949,29.9583399122662,0.7426872,25.11963,0.005843966,1.362525,0.478239,22.69247,1.116156,1.287299,0.3726406,21.77679,0.3033955,1.409543,0.257791,20.77634,0.678206,1.454902,0.1915663,19.88618,0.5536963,1.340027,0.1424902,2.532766,1.030527,1.066671,0.9392376,TEST,GALAXY,0.9948245,0.0051755183
1237665331454476991,11796173307258359808,GALAXY,4623,301,6,41,162.168680157822,31.3740845314498,0.7193653,23.30984,0.02713558,1.557324,0.1113828,23.23593,0.5786783,1.432616,0.08678874,22.45509,0.1521356,1.440519,0.06004005,21.80428,0.0288671,1.415093,0.04461619,20.92753,0.002321778,1.310273,0.03318625,0.09851456,0.8075886,0.6662292,0.888176,TEST,GALAXY,0.994348,0.005652046
1237680305326260407,8621079755872292864,GALAXY,8110,301,1,120,341.97535790483,24.649023742176,0.9190041,22.46027,0.1894689,1.396882,0.580002,21.85907,0.1220621,1.244247,0.4519336,21.90776,0.06834579,1.019991,0.3126456,21.93973,0.2753578,0.9885618,0.2323292,21.78775,0.1886596,1.048633,0.1728102,0.7292652,0.09059525,0.0483532,0.2114906,TEST,GALAXY,0.98968923,0.0103107765
1237667292658860526,10830163827041259520,GALAXY,5080,301,3,269,154.08275911447,23.8249198035395,0.7487628,22.83828,0.1894915,1.191087,0.08996318,22.81288,0.3242664,1.361658,0.07009871,22.5953,0.1746819,1.015953,0.04849396,21.77054,0.2147222,1.060356,0.03603621,21.75872,0.002443373,0.971984,0.02680432,0.04526329,0.2391796,0.8372173,0.02105331,TEST,GALAXY,0.99488455,0.0051154224
1237678432720388362,10619649960323600384,GALAXY,7674,301,1,118,12.3547485614445,4.82687180088965,0.7473787,21.93951,3.052289,1.630294,0.1043804,22.52661,0.1082188,1.41356,0.08133247,22.19916,0.1895889,1.335972,0.05626542,21.47465,0.268802,1.248831,0.04181124,20.95425,0.07593364,1.302761,0.03109988,-0.5640507,0.3525143,0.7389622,0.5311184,TEST,GALAXY,0.99487925,0.0051207985
1237680247344792260,8566007136475435008,GALAXY,8096,301,5,129,344.277383900387,19.5153942944987,1.338288,22.00235,1.990882,1.603015,0.2462365,21.82841,0.2941009,1.345887,0.1918658,21.94793,0.002143122,1.22169,0.1327319,22.10525,0.7290214,1.1392,0.09863403,21.41061,0.293658,1.090758,0.07336559,0.2283096,-0.06038666,-0.1232281,0.7199135,TEST,GALAXY,0.9804105,0.019589467
1237680502897313108,13100998670903693312,GALAXY,8156,301,1,159,346.543290101402,32.6926389131288,0.7068781,25.68922,0.001026276,1.499375,0.3953243,24.65669,0.0003845082,1.459113,0.308034,21.95655,1.080004,1.20794,0.2130965,20.42336,0.6015773,1.070218,0.1583536,19.75191,0.7082072,1.401625,0.1177859,1.119814,2.795076,1.587942,0.7120113,TEST,GALAXY,0.99487984,0.0051201032
1237678824634057314,12746570272435621888,GALAXY,7765,301,3,86,324.610242678705,3.59070650889198,0.9658579,21.77959,0.09804402,1.167677,0.3690723,22.00231,0.2357471,1.09998,0.2875786,21.86706,0.1894771,0.933396,0.1989456,21.54774,0.2360373,0.8538597,0.1478379,21.36692,0.1220485,0.8746459,0.1099642,-0.1412258,0.2238827,0.37043,0.2186871,TEST,GALAXY,0.9948843,0.005115612
1237680331091281992,8534473418036498432,GALAXY,8116,301,1,47,329.834433302692,24.0067688001559,0.8942642,25.06985,0.0003850498,1.076384,0.3110523,23.4556,0.5699974,0.854317,0.2423699,21.96328,0.346421,0.8600621,0.1676703,20.83371,0.4669718,0.7779818,0.124597,19.91676,0.09848095,0.8873394,0.0926773,1.68294,1.567013,1.172649,0.9488697,TEST,GALAXY,0.992739,0.0072609214
1237678824096793480,12746388303261224960,GALAXY,7765,301,2,80,323.678788938455,2.93353772425306,0.05834908,22.29068,0.4692493,1.244589,0.2238578,21.69225,0.004557238,1.221643,0.1744285,22.5089,0.001112116,0.9885706,0.1206688,22.01684,0.1521541,0.8161423,0.08966987,22.72341,2.942399e-05,0.9701457,0.06669791,0.6478558,-0.762886,0.5230522,-0.6835938,TEST,GALAXY,0.99407554,0.005924418
1237665127458472557,11770323513994661888,GALAXY,4576,301,2,269,153.647469670104,30.0642212018996,1.077121,22.63358,0.3666351,1.284299,0.1156586,22.49498,0.1675072,1.212638,0.09012039,22.17391,0.0007049332,1.052883,0.06234487,21.62647,0.5087066,0.9454463,0.04632892,20.96548,0.04967583,0.9668853,0.03446021,0.1641388,0.3488407,0.5634556,0.6728611,TEST,GALAXY,0.99486995,0.00513004
1237678623856591061,10600545119966089216,GALAXY,7718,301,5,273,42.7031580202912,4.61861079688687,0.7915908,24.3373,0.0006172961,1.327457,0.3147834,23.09553,0.2361029,1.264001,0.2452771,22.08475,0.5408128,1.176314,0.1696816,21.80606,0.5684935,1.085553,0.1260916,21.48933,0.9934499,1.10352,0.09378898,1.311279,1.086378,0.3222809,0.3490295,TEST,GALAXY,0.9948841,0.0051159034
1237664093972136077,10816547203839184896,GALAXY,4335,301,5,119,127.969882190496,25.0917760348014,0.8476344,23.28926,0.0003622782,1.287397,0.1644417,22.71646,0.2700762,1.288716,0.1281318,22.04129,0.18933,1.378031,0.08864102,21.47337,0.237701,1.173049,0.06586977,21.23432,0.05593269,1.287427,0.04899501,0.6091118,0.7146587,0.5906887,0.2559319,TEST,GALAXY,0.99488455,0.0051154546
1237680273112695556,8540015785216856064,GALAXY,8102,301,5,100,339.322400121423,21.1864243211528,1.377276,21.95371,0.0003263257,1.525001,0.1933978,22.22325,0.2833438,1.519705,0.1506943,21.90323,0.0009200841,1.455093,0.1042496,22.1221,0.0004338951,1.282905,0.07746863,21.99924,2.646574,1.216252,0.05762243,-0.2268314,0.3664627,-0.1920891,0.1427021,TEST,GALAXY,0.99402916,0.0059708585
1237661086421680542,10815608221211054080,GALAXY,3635,301,3,125,129.126534389929,26.790432313193,0.9048079,22.92576,0.05798528,1.413777,0.1794772,22.94637,0.3439703,1.24933,0.1398474,22.19066,0.881488,1.19951,0.09674579,21.16269,1.222825,1.03765,0.07189249,21.17639,0.009360468,1.216091,0.0534748,0.01902199,0.798811,1.05283,0.004713058,TEST,GALAXY,0.9948848,0.005115175
1237680075004314856,8647033191881003008,GALAXY,8056,301,4,54,17.7341915191796,26.9812342807711,0.6561995,26.11841,0.0005889413,1.045782,0.2999316,23.44091,0.9590389,1.044237,0.2337047,21.92805,0.4735699,0.872629,0.1616758,20.67442,0.4221115,0.7812371,0.1201425,19.91392,0.2870964,0.8175706,0.08936393,2.743723,1.584888,1.295168,0.7912827,TEST,GALAXY,0.99462885,0.00537118
1237679476942111266,8151620715600433152,GALAXY,7917,301,2,237,21.3817232190319,21.0742853777166,0.4261403,25.8245,0.0005642492,1.757966,0.2098627,22.63225,0.3664355,1.529694,0.1635236,21.93237,0.2940045,1.479092,0.1131249,21.8239,0.1938777,1.173395,0.08406392,21.42607,0.2359573,1.308453,0.06252811,3.2386,0.7502689,0.137537,0.4193687,TEST,GALAXY,0.9948344,0.0051655374
1237664869754405211,11770317191802802176,GALAXY,4516,301,2,177,153.289248151721,30.3310163398257,0.9214388,23.02272,0.05622909,1.481911,0.1174849,22.69585,0.01278377,1.314973,0.09154347,22.00861,1.163122,1.129857,0.06332935,21.45728,0.2941228,1.057826,0.04706049,21.15901,0.0009646158,1.151536,0.03500436,0.352808,0.715456,0.5675964,0.3103275,TEST,GALAXY,0.99488515,0.005114877
1237665096858009802,11770419721262092288,GALAXY,4569,301,1,287,155.494833254375,30.2941377918007,0.5195986,23.15959,0.002849259,1.516341,0.1208814,23.65392,0.03304015,1.264103,0.09418994,22.25763,0.2078617,1.225958,0.06516016,22.63048,0.4564216,1.155132,0.04842098,21.73607,0.2359247,1.039078,0.03601632,-0.4676342,1.425318,-0.3561096,0.9068146,TEST,GALAXY,0.99488395,0.0051160515
1237680504501765909,8677533361705865216,GALAXY,8156,301,4,65,330.209379856311,30.2235078213851,1.483909,22.22506,1.114014,1.309343,0.4302524,22.07462,0.6641592,1.300288,0.3352498,21.86391,0.005305746,1.161159,0.2319242,21.87194,0.07868106,1.016477,0.1723446,23.17536,0.04740066,1.158896,0.1281927,0.2454491,0.3140259,0.05155563,-1.259274,TEST,GALAXY,0.9943558,0.0056442767
1237667255078027274,11771353207019950080,GALAXY,5071,301,5,271,154.954841339816,27.3289471904685,0.8188607,23.53087,0.1217893,1.083832,0.1419626,22.84433,0.2705221,1.1077,0.1106163,21.97807,0.1418058,1.072889,0.07652386,21.47791,0.49884,0.9569052,0.05686543,21.46261,0.00018092,0.9550832,0.04229743,0.7178917,0.9003487,0.5198154,0.02986717,TEST,GALAXY,0.9948108,0.0051891687
1237680273113809812,8567125065157857280,GALAXY,8102,301,5,117,342.078135436226,21.7166667566172,0.7524002,25.63301,0.001618875,1.385671,0.2009323,22.98901,1.141354,1.628976,0.1565651,21.91754,0.4563428,1.371309,0.108311,20.74364,0.7336835,1.344305,0.08048668,19.92172,0.1271375,1.326224,0.0598673,2.688368,1.119724,1.201717,0.8425426,TEST,GALAXY,0.99383646,0.0061635603
1237663784200045044,10589322405100146688,GALAXY,4263,301,4,156,6.01497433373984,0.144382915323399,0.4822904,23.31086,0.03333367,0.9919925,0.1240337,22.65854,0.233342,0.9460459,0.0966462,22.11769,0.08399564,0.7720408,0.06685939,21.59575,0.1882483,0.608587,0.04968369,20.63745,0.2237566,0.84666,0.03695554,0.6797142,0.570631,0.5391159,0.9710274,TEST,GALAXY,0.99487334,0.0051266467
1237680099701293573,10581228901283155968,GALAXY,8062,301,2,68,25.7367686005884,1.79720112049142,0.8802747,22.60777,0.4127148,1.314599,0.1155148,22.70286,0.0001166624,1.217747,0.09000833,22.39057,0.2367608,0.981137,0.06226735,21.79696,0.2883891,0.8846259,0.04627131,20.94618,0.1610124,0.965263,0.03441736,-0.06958199,0.3400307,0.6096096,0.8626328,TEST,GALAXY,0.99487853,0.005121447
1237680503429203612,8609918344265748480,GALAXY,8156,301,2,83,333.528064672722,30.2525864509777,0.1725289,22.40932,0.771082,1.520856,0.3407778,22.30192,0.2894435,1.418556,0.2655317,21.81782,0.2360473,1.259552,0.1836936,22.28609,0.5685365,1.048082,0.1365041,21.57016,0.3301265,1.173491,0.1015339,0.1826458,0.5659389,-0.4210815,0.7509041,TEST,GALAXY,0.99488515,0.0051148892
1237678439701676540,10600471452687028224,GALAXY,7675,301,6,148,41.8489854302015,3.05457297298598,0.7287737,22.72912,0.3663439,1.108471,0.2331959,22.68757,0.4239113,1.070391,0.1817047,22.04097,0.7275507,0.9506738,0.1257025,21.22173,0.5998524,1.011076,0.09341041,21.09915,0.3664366,1.1145,0.06948018,0.09303665,0.7026081,0.8515282,0.1465073,TEST,GALAXY,0.9948854,0.0051146126
1237680101311971879,10616195020448092160,GALAXY,8062,301,5,69,25.9167904574753,3.15539854738418,0.7294239,23.84019,0.0003547315,1.143368,0.1248616,23.12733,0.1221224,1.216694,0.09729131,22.09012,0.2671454,1.100591,0.06730568,21.69493,0.2940909,1.057241,0.05001533,21.20268,0.3791143,1.140773,0.03720222,0.7404232,1.067198,0.4124813,0.505064,TEST,GALAXY,0.9948833,0.0051166825
1237680070710854289,8645907279156367360,GALAXY,8055,301,4,77,16.458148178148,24.9645937599275,0.8052742,23.45839,0.001392063,1.266488,0.2520176,25.56901,0.0003673588,1.099137,0.1963704,21.99273,0.7082519,1.033337,0.1358481,20.57969,1.061945,0.8908485,0.1009497,19.78491,0.4563898,0.9458566,0.07508804,-2.05497,3.636799,1.447935,0.8206482,TEST,GALAXY,0.9948801,0.0051199165
1237667212128354767,11771360903601344512,GALAXY,5061,301,5,271,154.663708898167,27.067662513948,0.8891734,24.36085,0.1896314,1.281032,0.1272133,22.99061,0.2781012,1.301063,0.09912378,22.5049,0.08770304,1.069756,0.06857337,21.87855,0.4256536,1.059179,0.05095736,21.0532,0.3848141,1.212336,0.03790291,1.398323,0.5162621,0.6439686,0.8384056,TEST,GALAXY,0.9948657,0.0051343357
1237680100236198297,10584761356912971776,GALAXY,8062,301,3,38,21.2281148617392,2.36118356349115,0.7252934,24.25072,0.0004203606,1.148302,0.1265684,23.17239,0.6721836,1.081674,0.09862125,22.44649,0.189537,0.8649809,0.06822572,21.61196,0.2373345,0.8040695,0.05069902,21.16893,0.2261657,0.8701304,0.03771076,1.106277,0.7562943,0.8520603,0.4560204,TEST,GALAXY,0.99487287,0.005127077
1237680332708578154,8676433023967973376,GALAXY,8116,301,4,149,346.045378349191,28.7016881689718,0.619414,25.73403,0.0003779324,0.9624143,0.3827936,24.29695,0.3510743,0.9666386,0.2982702,21.91873,0.757197,0.9107935,0.2063419,20.74661,0.4775977,0.8280625,0.1533342,19.91115,0.4562649,0.8267364,0.1140525,1.521608,2.470144,1.225134,0.8747406,TEST,GALAXY,0.99476576,0.005234269
1237678661978882630,10600487395605630976,GALAXY,7727,301,4,341,41.2980063772493,4.21398712831972,0.8865335,25.15592,0.02505437,1.348585,0.1822992,22.64398,0.7293052,1.31409,0.1420463,22.11481,0.1262173,1.200352,0.09826697,21.65409,0.6885224,1.097098,0.07302289,21.36345,1.12096,0.9463547,0.05431561,2.552195,0.5729485,0.4859638,0.3093472,TEST,GALAXY,0.99487656,0.0051234323
1237664869217600305,11770326812529545216,GALAXY,4516,301,1,178,153.450471076707,29.9653502755834,1.041229,22.97005,0.3743069,1.579502,0.1259689,23.12092,0.8821489,1.318022,0.0981541,22.21829,0.5773832,1.182257,0.06790255,21.62338,0.2940776,1.06745,0.05045887,20.82419,0.8791611,1.318413,0.03753213,-0.1230526,0.932888,0.6123505,0.8121185,TEST,GALAXY,0.9948841,0.0051159593
1237678880467059763,10383105144846045184,GALAXY,7778,301,3,62,321.84077794055,-1.95444754446878,0.7569551,23.31946,0.4562267,1.126875,0.2799387,22.7529,0.1903295,1.276865,0.2181263,22.17363,0.5128143,0.8168695,0.1508988,21.97019,0.2945467,0.7292668,0.112134,22.24375,0.005715757,1.040945,0.08340707,0.6283646,0.6465034,0.2422009,-0.2448311,TEST,GALAXY,0.994769,0.0052309944
1237678853621351834,12740875626350923776,GALAXY,7772,301,1,29,317.711605533612,5.79276276853883,0.5210198,23.05779,0.0001028807,1.207121,0.686105,23.33526,0.0003221987,1.184188,0.5346083,21.69717,0.6020249,0.930072,0.3698396,20.50471,0.9372814,0.8812494,0.2748304,19.73307,0.5708812,1.072051,0.2044234,-0.1259708,1.802858,1.287474,0.8420448,TEST,GALAXY,0.99467885,0.005321132
1237664869754732898,11770345229349310464,GALAXY,4516,301,2,182,154.094082301476,30.0568616909282,0.9459467,22.77523,0.571314,1.435901,0.1211661,22.604,0.7218377,1.316491,0.09441182,22.28585,0.5402582,1.188091,0.06531366,21.93992,0.3267803,1.121446,0.04853505,21.52971,0.3124265,1.132475,0.03610116,0.1979847,0.3472481,0.3627014,0.4226494,TEST,GALAXY,0.99488515,0.0051148743
1237678622782390422,10600496191698653184,GALAXY,7718,301,3,266,41.5832478052328,3.82129969005747,0.7060159,23.96332,0.02246458,1.404737,0.1730411,23.42969,0.1521469,1.286276,0.1348325,22.40689,0.5269057,1.03444,0.09327649,21.57625,0.2066074,1.018912,0.06931443,22.46059,0.4561596,1.076782,0.0515572,0.5718365,1.064356,0.8545971,-0.866581,TEST,GALAXY,0.99488395,0.0051160245
1237680504506156008,13098990138406752256,GALAXY,8156,301,4,132,341.449598214131,33.1025917197222,1.040788,22.25519,0.2422968,1.632462,0.3857862,21.94756,0.3663584,1.451272,0.300602,21.94831,0.09837167,1.403719,0.2079551,21.85049,0.006868011,1.267711,0.1545329,21.34939,0.0006214058,1.274505,0.1149441,0.3928108,0.09189987,0.1512375,0.5406933,TEST,GALAXY,0.9946538,0.0053462246
1237663543142712236,10335937195744186368,GALAXY,4207,301,3,121,322.475258609336,-0.109564332448673,0.144019,23.31071,0.0001002496,1.183834,0.1590345,22.37689,0.2353074,1.119117,0.1239186,22.02592,0.2118168,0.9067641,0.08572632,21.74525,0.3663261,0.8245344,0.06370384,21.66295,0.02710377,0.8736174,0.04738396,0.9689407,0.3891582,0.3026943,0.09861755,TEST,GALAXY,0.9948809,0.0051191277
1237680001452606098,10566828322196836352,GALAXY,8039,301,3,48,35.008181014996,1.66492589905723,0.7535214,23.51228,0.2055838,1.071682,0.1742483,23.31141,1.469341,1.079813,0.1357731,22.15754,0.3266661,1.091617,0.0939272,21.74568,0.1517153,0.8605204,0.06979798,20.7051,0.2571622,0.9145576,0.05191687,0.2393417,1.195713,0.4359951,1.058458,TEST,GALAXY,0.99487936,0.0051205945
1237665329844715832,11798408065027690496,GALAXY,4623,301,3,54,164.572444257151,30.532384318096,0.8301941,24.51573,0.4562285,1.557953,0.07714672,23.03598,1.481574,1.421641,0.0601122,22.41275,0.05970397,1.266269,0.04158534,21.62759,0.4396861,1.191692,0.03090237,21.24389,0.7080091,1.142242,0.02298568,1.496786,0.6417542,0.7958431,0.3916245,TEST,GALAXY,0.99488175,0.0051182094
1237678622769873578,10619681296404992000,GALAXY,7718,301,3,75,12.9637484110037,4.78267835460931,0.5723848,24.38943,0.01215793,1.319883,0.1000183,23.76462,0.2941793,1.512633,0.07793361,22.26977,0.1520863,1.221586,0.05391411,21.29045,0.3075329,0.9541201,0.04006396,20.5445,0.7811607,1.108752,0.02980023,0.6468868,1.518875,0.9931641,0.756218,TEST,GALAXY,0.9876929,0.012307068
1237680251097186808,11259157252677062656,GALAXY,8097,301,4,42,28.7981740882909,27.9170403845428,1.294078,22.42785,0.6069867,1.282425,0.2960685,21.99204,0.1112685,1.424382,0.2306946,21.94468,0.0937373,1.130666,0.1595935,21.66516,0.0005769748,1.011198,0.118595,22.42055,0.5686816,1.073938,0.08821292,0.5011787,0.1184692,0.3205147,-0.725008,TEST,GALAXY,0.9948231,0.0051768734
1237678881556201903,10368446181047291904,GALAXY,7778,301,5,297,357.035220103459,-1.81455564840507,0.854323,22.95999,0.003334055,1.368047,0.1377671,22.22525,0.5153947,1.299333,0.1073472,22.14838,0.20173,0.8950505,0.07426228,21.5765,0.4229046,0.8481704,0.05518484,20.96508,0.4677528,0.9942942,0.04104738,0.7651539,0.1099567,0.5909595,0.625555,TEST,GALAXY,0.9948827,0.0051173433
1237665098461020657,10806637580415946752,GALAXY,4569,301,4,171,136.571526131166,25.2679536002895,1.037146,22.88546,0.0002589768,1.272027,0.1484167,22.37975,0.1676103,1.131423,0.1156453,22.09335,0.4362066,1.111754,0.08000288,21.93128,0.5863166,1.11856,0.05945072,21.52612,0.2348415,0.936914,0.04422041,0.5384808,0.3220444,0.1826229,0.420393,TEST,GALAXY,0.9948843,0.005115707
1237680503428679469,8678522097553920000,GALAXY,8156,301,2,75,332.147638531787,30.0113583700161,0.5715985,25.02328,0.002777357,1.570013,0.3632874,23.91142,0.00107617,1.388105,0.2830711,21.91598,0.5668166,1.165905,0.1958273,20.63462,0.4618896,1.008528,0.1455206,19.93285,1.097303,1.248379,0.1082406,1.192076,2.082691,1.331663,0.739048,TEST,GALAXY,0.99478734,0.0052126083
